,artist,date,ranking,title
30999,Jamie Foxx,2005-12-03,100,Unpredictable
31076,Natasha Bedingfield,2005-12-10,77,Unwritten
31078,Ne-Yo,2005-12-10,79,So Sick
31091,Kirk Franklin,2005-12-10,92,Looking For You
31092,Juvenile,2005-12-10,93,Rodeo
31096,Wisin,2005-12-10,97,Rakata
31185,Cascada,2005-12-17,86,Everytime We Touch
31191,The Notorious B.I.G.,2005-12-17,92,Nasty Girl
31194,Twista,2005-12-17,95,Hit The Floor
31196,Aventura,2005-12-17,97,Ella Y Yo
31198,Miranda Lambert,2005-12-17,99,Kerosene
31199,Trick-Trick,2005-12-17,100,Welcome 2 Detroit
31275,Eminem,2005-12-24,76,Shake That
31277,Christian Castro,2005-12-24,78,Amor Eterno
31283,Bow Wow,2005-12-24,84,Fresh Azimiz
31287,Busta Rhymes,2005-12-24,88,Touch It
31291,Weezer,2005-12-24,92,Perfect Situation
31295,Josh Turner,2005-12-24,96,Your Man
31296,Brooks,2005-12-24,97,Believe
31347,Ludacris,2005-12-31,48,Georgia
31385,Keith Urban,2005-12-31,86,Tonight I Wanna Cry
31386,T-Pain,2005-12-31,87,I'm N Luv (Wit A Stripper)
31388,Chris Brown,2005-12-31,89,Yo (Excuse Me Miss)
31397,Montgomery Gentry,2005-12-31,98,She Don't Tell Me To
31491,Relient K,2006-01-07,92,Who I Am Hates Who I've Been
31496,Gorillaz,2006-01-07,97,Dare
31498,Young Jeezy,2006-01-07,99,My Hood
31583,My Chemical Romance,2006-01-14,84,The Ghost Of You
31636,Lil Wayne,2006-01-21,37,Fireman
31673,Sean Paul,2006-01-21,74,Temperature
31690,Dem Franchize Boyz,2006-01-21,91,"Lean Wit It, Rock Wit It"
31691,Rob Thomas,2006-01-21,92,Ever The Same
31692,Toby Keith,2006-01-21,93,Get Drunk And Be Somebody
31696,Kelly Clarkson,2006-01-21,97,Walk Away
31737,Gavin DeGraw,2006-01-28,38,We Belong Together
31768,Jack Johnson,2006-01-28,69,Upside Down
31791,Sara Evans,2006-01-28,92,Cheatin'
31794,Kenny Chesney,2006-01-28,95,Living In Fast Forward
31797,Bon Jovi,2006-01-28,98,Who Says You Can't Go Home
31798,Juelz Santana,2006-01-28,99,Oh Yes (aka 'Postman')
31799,Blake Shelton,2006-01-28,100,Nobody But Me
31875,Yellowcard,2006-02-04,76,Lights And Sounds
31881,Keyshia Cole,2006-02-04,82,Love
31885,Zac Efron,2006-02-04,86,Breaking Free
31886,Bubba Sparxxx,2006-02-04,87,Ms. New Booty
31892,The Pussycat Dolls,2006-02-04,93,Beep
31897,Matisyahu,2006-02-04,98,King Without A Crown
31899,Zac Efron,2006-02-04,100,Get'cha Head In The Game
31927,Zac Efron,2006-02-11,28,Start Of Something New
31933,High School Musical Cast,2006-02-11,34,We're All In This Together
31934,Lucas Gabreel,2006-02-11,35,What I've Been Looking For
31942,High School Musical Cast,2006-02-11,43,Stick To The Status Quo
31947,P.O.D.,2006-02-11,48,Goodbye For Now
31961,Lucas Gabreel,2006-02-11,62,Bop To The Top
31966,Zac Efron,2006-02-11,67,What I've Been Looking For (Reprise)
31971,Vanessa Anne Hudgens,2006-02-11,72,When There Was Me And You
31994,Gwen Stefani,2006-02-11,95,Crash
31999,The All-American Rejects,2006-02-11,100,Move Along
32039,Andrew Seeley,2006-02-18,40,Get'cha Head In The Game
32052,Lucas Grabeel,2006-02-18,53,What I've Been Looking For
32086,Lucas Grabeel,2006-02-18,87,Bop To The Top
32089,Teddy Geiger,2006-02-18,90,For You I Will (Confidence)
32093,Heather Headley,2006-02-18,94,In My Mind
32096,Rascal Flatts,2006-02-18,97,What Hurts The Most
32098,D4L,2006-02-18,99,Betcha Can't Do It Like Me
32099,James Blunt,2006-02-18,100,Goodbye My Lover
32123,P!nk,2006-02-25,24,Stupid Girls
32154,Daniel Powter,2006-02-25,55,Bad Day
32168,Michael Stipe,2006-02-25,69,In The Sun
32180,Rihanna,2006-02-25,81,SOS
32189,Kanye West,2006-02-25,90,Touch The Sky
32190,Saving Jane,2006-02-25,91,Girl Next Door
32195,Coldplay,2006-02-25,96,Talk
32197,The Fray,2006-02-25,98,Over My Head (Cable Car)
32198,Nickelback,2006-02-25,99,Animals
32199,Lil Rob,2006-02-25,100,Bring Out The Freak In You
32251,Willie Nelson,2006-03-04,52,Cowboys Are Frequently Secretly (Fond Of Each Other)
32287,Chamillionaire,2006-03-04,88,Ridin'
32290,Three 6 Mafia,2006-03-04,91,Poppin' My Collar
32291,Aly,2006-03-04,92,Rush
32298,E-40,2006-03-04,99,Tell Me When To Go
32359,Prince,2006-03-11,60,Black Sweat
32369,Madonna,2006-03-11,70,Sorry
32371,50 Cent,2006-03-11,72,Best Friend
32388,Nick Lachey,2006-03-11,89,What's Left Of Me
32392,LL Cool J,2006-03-11,93,Control Myself
32396,him,2006-03-11,97,Wings Of A Butterfly
32434,Sheryl Crow,2006-03-18,35,Always On Your Side
32482,T.I.,2006-03-18,83,What You Know
32492,Anthony Hamilton,2006-03-18,93,Can't Let Go
32493,Nickelback,2006-03-18,94,Savin' Me
32494,Paul Wall,2006-03-18,95,Girl
32495,Jason Aldean,2006-03-18,96,Why
32497,Panic! At The Disco,2006-03-18,98,I Write Sins Not Tragedies
32498,Ne-Yo,2006-03-18,99,When You're Mad
32563,Bird York,2006-03-25,64,In The Deep
32590,KT Tunstall,2006-03-25,91,Black Horse & The Cherry Tree
32593,Avant,2006-03-25,94,4 Minutes
32596,Jack Ingram,2006-03-25,97,Wherever You Are
32597,Bo Bice,2006-03-25,98,The Real Thing
32599,LeAnn Rimes,2006-03-25,100,Something's Gotta Give
32640,Pearl Jam,2006-04-01,41,World Wide Suicide
32683,Shakira,2006-04-01,84,Hips Don't Lie
32687,Panic! At The Disco,2006-04-01,88,The Only Difference Between Martyrdom And Suicide Is Press Coverage
32688,Dierks Bentley,2006-04-01,89,Settle For A Slowdown
32692,Remy Ma,2006-04-01,93,Conceited (There's Something About Remy)
32693,10 Years,2006-04-01,94,Wasteland
32695,Shawnna,2006-04-01,96,Gettin' Some
32696,Yeah Yeah Yeahs,2006-04-01,97,Gold Lion
32768,The Afters,2006-04-08,69,Beautiful Love
32790,Fall Out Boy,2006-04-08,91,"A Little Less Sixteen Candles, A Little More Touch Me"
32792,Faith Hill,2006-04-08,93,The Lucky One
32797,Lil Jon,2006-04-08,98,Snap Yo Fingers
32799,Wisin,2006-04-08,100,Llame Pa' Verte
32856,Tim McGraw,2006-04-15,57,When The Stars Go Blue
32875,Ghostface Killah,2006-04-15,76,Back Like That
32878,Anais,2006-04-15,79,Lo Que Son Las Cosas
32884,Godsmack,2006-04-15,85,Speak
32892,The Fray,2006-04-15,93,How To Save A Life
32893,Juanes,2006-04-15,94,Lo Que Me Gusta A Mi
32894,Yung Joc,2006-04-15,95,It's Goin' Down
32897,Christina Milian,2006-04-15,98,Say I
32899,Joe Nichols,2006-04-15,100,Size Matters (Someday)
32914,Pink,2006-04-22,15,Stupid Girls
32923,Red Hot Chili Peppers,2006-04-22,24,Dani California
32955,Nine Inch Nails,2006-04-22,56,Every Day Is Exactly The Same
32979,Chris Brown,2006-04-22,80,Gimme That
32985,Fort Minor,2006-04-22,86,Where'd You Go
32987,Field Mob,2006-04-22,88,So What
32988,Goo Goo Dolls,2006-04-22,89,Stay With You
32989,Mary J. Blige,2006-04-22,90,Enough Cryin
32998,Keith Anderson,2006-04-22,99,Every Time I Hear Your Name
32999,Jagged Edge,2006-04-22,100,Good Luck Charm
33016,Ashley Parker Angel,2006-04-29,17,Let U Go
33078,T.I.,2006-04-29,79,Why You Wanna
33085,George Strait,2006-04-29,86,The Seashores Of Old Mexico
33087,Blue October,2006-04-29,88,Hate Me
33091,Angels And Airwaves,2006-04-29,92,The Adventure
33092,Mariah Carey,2006-04-29,93,Say Somethin'
33093,Cassie,2006-04-29,94,Me & U
33095,Lil Wayne,2006-04-29,96,Hustler Musik
33097,Kenny Chesney,2006-04-29,98,Summertime
33098,Michael Buble,2006-04-29,99,Save The Last Dance For Me
33127,Dixie Chicks,2006-05-06,28,Not Ready To Make Nice
33174,Missy Elliott,2006-05-06,75,We Run This
33177,Taking Back Sunday,2006-05-06,78,MakeDamnSure
33189,Jamie Foxx,2006-05-06,90,DJ Play A Love Song
33191,LeToya,2006-05-06,92,Torn
33192,Three Days Grace,2006-05-06,93,Animal I Have Become
33197,Carrie Underwood,2006-05-06,98,Don't Forget To Remember Me
33198,Angels,2006-05-06,99,The Adventure
33199,Brad Paisley,2006-05-06,100,The World
33250,Rihanna,2006-05-13,51,Unfaithful
33293,Phil Vassar,2006-05-13,94,Last Day Of My Life
33296,AFI,2006-05-13,97,Miss Murder
33363,Nelly Furtado,2006-05-20,64,Promiscuous
33379,Jewel,2006-05-20,80,Again And Again
33385,Cherish,2006-05-20,86,Do It To It
33386,Paula DeAnda,2006-05-20,87,Doing Too Much
33387,Shinedown,2006-05-20,88,I Dare You
33389,Rick Ross,2006-05-20,90,Hustlin'
33390,Gnarls Barkley,2006-05-20,91,Crazy
33392,Kelis,2006-05-20,93,Bossy
33395,Gary Allan,2006-05-20,96,Life Ain't Always Beautiful
33398,Buckcherry,2006-05-20,99,Crazy Bitch
33470,The Pussycat Dolls,2006-05-27,71,Buttons
33491,The Raconteurs,2006-05-27,92,"Steady, As She Goes"
33492,Rascal Flatts,2006-05-27,93,Me And My Gang
33499,E-40,2006-05-27,100,U And Dat
33553,Snow Patrol,2006-06-03,54,Chasing Cars
33574,Ashley Parker Angel,2006-06-03,75,Soundtrack To Your Life
33592,Toby Keith,2006-06-03,93,A Little Too Late
33595,Rodney Atkins,2006-06-03,96,If You're Going Through Hell (Before The Devil Even Knows)
33596,India.Arie,2006-06-03,97,I Am Not My Hair
33597,Red Hot Chili Peppers,2006-06-03,98,Snow (Hey Oh)
33598,Craig Morgan,2006-06-03,99,I Got You
33642,Chris Daughtry,2006-06-10,43,Wanted Dead Or Alive
33667,The Wreckers,2006-06-10,68,Leave The Pieces
33668,Taylor Hicks,2006-06-10,69,Takin' It To The Streets
33679,Dashboard Confessional,2006-06-10,80,Don't Wait
33691,Dem Franchize Boyz,2006-06-10,92,Ridin' Rims
33694,Little Big Town,2006-06-10,95,Bring It On Home
33696,Sean Paul,2006-06-10,97,Give It Up To Me
33697,Busta Rhymes,2006-06-10,98,I Love My B****
33758,Rascal Flatts,2006-06-17,59,Life Is A Highway
33778,Lupe Fiasco,2006-06-17,79,Kick Push
33785,Mary J. Blige And U2,2006-06-17,86,One
33789,Young Dro,2006-06-17,90,Shoulder Lean
33797,Kenny Rogers,2006-06-17,98,I Can't Unlove You
33818,Christina Aguilera,2006-06-24,19,Ain't No Other Man
33858,DJ Khaled,2006-06-24,59,Holla At Me
33861,Sean Paul,2006-06-24,62,When You Gonna (Give It Up To Me)
33871,Natasha Bedingfield,2006-06-24,72,Single
33876,OutKast,2006-06-24,77,"Mighty ""O"""
33889,Rakim,2006-06-24,90,Down
33891,Ice Cube,2006-06-24,92,Why We Thugs
33895,Jeannie Ortega,2006-06-24,96,Crowded
33897,Ne-Yo,2006-06-24,98,Sexy Love
33898,Don Omar,2006-06-24,99,Angelito
33899,James Blunt,2006-06-24,100,High
33900,Taylor Hicks,2006-07-01,1,Do I Make You Proud
33943,Beyonce,2006-07-01,44,Deja Vu
33985,Chingy,2006-07-01,86,Pullin' Me Back
33998,Cham,2006-07-01,99,Ghetto Story
33999,Steve Holy,2006-07-01,100,Brand New Girlfriend
34017,Paris Hilton,2006-07-08,18,Stars Are Blind
34072,Janet Duet With Nelly,2006-07-08,73,Call On Me
34078,Korn,2006-07-08,79,Coming Undone
34080,Keane,2006-07-08,81,Is It Any Wonder?
34085,Cheyenne Kimball,2006-07-08,86,Hanging On
34094,Trace Adkins,2006-07-08,95,Swing
34111,Katharine McPhee,2006-07-15,12,Somewhere Over The Rainbow
34138,Jessica Simpson,2006-07-15,39,A Public Affair
34159,Katharine McPhee,2006-07-15,60,My Destiny
34193,Corinne Bailey Rae,2006-07-15,94,Put Your Records On
34195,Yung Joc,2006-07-15,96,I Know You See It
34196,Josh Turner,2006-07-15,97,Would You Go With Me
34198,Jake Owen,2006-07-15,99,Yee Haw
34289,Justin Timberlake,2006-07-22,90,SexyBack
34290,Pitbull,2006-07-22,91,Bojangles
34294,Big,2006-07-22,95,8th Of November
34298,Eric Church,2006-07-22,99,How 'Bout You
34299,Tom Petty,2006-07-22,100,Saving Grace
34315,Sean Paul,2006-07-29,16,(When You Gonna) Give It Up To Me
34324,John Mayer,2006-07-29,25,Waiting On The World To Change
34362,Janet,2006-07-29,63,Call On Me
34374,Lustra,2006-07-29,75,Scotty Doesn't Know
34387,KT Tunstall,2006-07-29,88,Suddenly I See
34394,Faith Hill,2006-07-29,95,Sunshine And Summertime
34395,Five For Fighting,2006-07-29,96,The Riddle
34396,Hinder,2006-07-29,97,Lips Of An Angel
34398,Mario Vazquez,2006-07-29,99,Gallery
34427,Ashlee Simpson,2006-08-05,28,Invisible
34471,Nickelback,2006-08-05,72,Far Away
34478,Audioslave,2006-08-05,79,Original Fire
34481,Mana,2006-08-05,82,Labios Compartidos
34483,Fergie,2006-08-05,84,London Bridge
34485,30 Seconds To Mars,2006-08-05,86,The Kill (Bury Me)
34490,Brooks,2006-08-05,91,Building Bridges
34491,Hannah Montana,2006-08-05,92,Who Said
34492,The Red Jumpsuit Apparatus,2006-08-05,93,Face Down
34494,Lionel Richie,2006-08-05,95,I Call It Love
34496,Pharrell,2006-08-05,97,Number One
34498,Lyfe Jennings,2006-08-05,99,S.E.X.
34499,Billy Currington,2006-08-05,100,"Why, Why, Why"
34554,Breaking Benjamin,2006-08-12,55,The Diary Of Jane
34590,Shareefa,2006-08-12,91,Need A Boss
34591,Hannah Montana,2006-08-12,92,Best Of Both Worlds
34592,Ciara,2006-08-12,93,Get Up
34652,Brooke Hogan,2006-08-19,53,About Us
34668,Jibbs,2006-08-19,69,Chain Hang Low
34686,Stone Sour,2006-08-19,87,Through Glass
34693,Monica,2006-08-19,94,Everytime Tha Beat Drop
34698,George Strait,2006-08-19,99,Give It Away
34705,Sean Paul Feat. Keyshia Cole,2006-08-26,6,(When You Gonna) Give It Up To Me
34728,The Killers,2006-08-26,29,When You Were Young
34774,Heartland,2006-08-26,75,I Loved Her First
34778,Chris Brown,2006-08-26,79,Say Goodbye
34784,Omarion,2006-08-26,85,Entourage
34794,Dierks Bentley,2006-08-26,95,Every Mile A Memory
34795,Ludacris,2006-08-26,96,Money Maker
34799,Frankie J,2006-08-26,100,That Girl
34816,Danity Kane,2006-09-02,17,Show Stopper
34824,Evanescence,2006-09-02,25,Call Me When You're Sober
34857,Petey Pablo,2006-09-02,58,Show Me The Money
34868,Red Hot Chili Peppers,2006-09-02,69,Tell Me Baby
34887,The Game,2006-09-02,88,It's Okay (One Blood)
34889,JoJo,2006-09-02,90,Too Little Too Late
34893,Cham,2006-09-02,94,Ghetto Story Chapter 2
34959,The Cheetah Girls,2006-09-09,60,Strut
34963,Danity Kane,2006-09-09,64,Sleep On It
34977,Danity Kane,2006-09-09,78,Ride For You
34989,Pat Green,2006-09-09,90,Feels Just Like It Should
34991,Lonestar,2006-09-09,92,Mountains
34993,The Cheetah Girls,2006-09-09,94,The Party's Just Begun
34994,OutKast,2006-09-09,95,Morris Brown
35057,The Pack,2006-09-16,58,Vans
35071,Keith Urban,2006-09-16,72,Once In A Lifetime
35080,Kenny Chesney,2006-09-16,81,You Save Me
35083,Lloyd Banks,2006-09-16,84,Hands Up
35086,OK Go,2006-09-16,87,Here It Goes Again
35091,Carrie Underwood,2006-09-16,92,Before He Cheats
35092,Diddy,2006-09-16,93,Come To Me
35094,Birdman,2006-09-16,95,Stuntin' Like My Daddy
35096,Rick Ross,2006-09-16,97,Push It
35099,OutKast,2006-09-16,100,Idlewild Blue (Don'tchu Worry 'Bout Me)
35111,Beyonce,2006-09-23,12,Ring The Alarm
35166,Jesse McCartney,2006-09-23,67,Right Where You Want Me
35185,Taylor Swift,2006-09-23,86,Tim McGraw
35186,Nick Lachey,2006-09-23,87,I Can't Hate You Anymore
35188,Justin Timberlake,2006-09-23,89,My Love
35191,Webstar,2006-09-23,92,Chicken Noodle Soup.
35194,Unk,2006-09-23,95,Walk It Out
35198,Rascal Flatts,2006-09-23,99,My Wish
35261,Nelly Furtado,2006-09-30,62,Maneater
35265,Fort Minor,2006-09-30,66,Remember The Name
35269,Aly,2006-09-30,70,Chemicals React
35270,My Chemical Romance,2006-09-30,71,Welcome To The Black Parade
35278,Vanessa Hudgens,2006-09-30,79,Come Back To Me
35297,Paulina Rubio,2006-09-30,98,Ni Una Sola Palabra
35298,Tim McGraw,2006-09-30,99,My Little Girl
35299,Lil Scrappy,2006-09-30,100,Money In The Bank
35340,Sugarland,2006-10-07,41,Want To
35375,Rob Thomas,2006-10-07,76,Streetcorner Symphony
35378,Fergie,2006-10-07,79,Fergalicious
35392,Mat Kearney,2006-10-07,93,Nothing Left To Lose
35394,Akon,2006-10-07,95,Smack That
35395,Alan Jackson,2006-10-07,96,Like Red On A Rose
35396,Mary J. Blige,2006-10-07,97,Take Me As I Am
35398,Brown Boy,2006-10-07,99,Superman
35427,"""Weird Al"" Yankovic",2006-10-14,28,White & Nerdy
35489,Janet,2006-10-14,90,So Excited
35493,Nickelback,2006-10-14,94,Rockstar
35494,Akon,2006-10-14,95,I Wanna Love You
35496,The All-American Rejects,2006-10-14,97,It Ends Tonight
35497,Cherish,2006-10-14,98,Unappreciated
35499,Christina Aguilera,2006-10-14,100,Hurt
35508,Weird Al Yankovic,2006-10-21,9,White & Nerdy
35579,Bow Wow,2006-10-21,80,Shortie Like Mine
35581,Weird Al Yankovic,2006-10-21,82,Canadian Idiot
35586,Jim Jones,2006-10-21,87,We Fly High
35587,Augustana,2006-10-21,88,Boston
35589,Jay-Z,2006-10-21,90,Show Me What You Got
35594,Paula DeAnda,2006-10-21,95,Walk Away (Remember Me)
35595,Brad Paisley,2006-10-21,96,She's Everything
35680,Lady Sovereign,2006-10-28,81,Love Me Or Hate Me (F**k You!!!!)
35696,Montgomery Gentry,2006-10-28,97,Some People Change
35697,Jack Ingram,2006-10-28,98,Love You
35699,Jason Aldean,2006-10-28,100,Amarillo Sky
35761,Diddy,2006-11-04,62,Tell Me
35777,Tenacious D,2006-11-04,78,The Pick Of Destiny
35786,Beyonce,2006-11-04,87,Irreplaceable
35796,Cassie,2006-11-04,97,Long Way 2 Go
35798,RBD,2006-11-04,99,Tu Amor
35846,Hannah Montana,2006-11-11,47,If We Were A Movie
35860,John Legend,2006-11-11,61,Save Room
35866,Hannah Montana,2006-11-11,67,I Got Nerve
35880,Hannah Montana,2006-11-11,81,Pumpin' Up The Party
35883,Hannah Montana,2006-11-11,84,The Other Side Of Me
35887,John Mellencamp,2006-11-11,88,Our Country
35888,Hannah Montana,2006-11-11,89,This Is The Life
35898,Hannah Montana,2006-11-11,99,Just Like You
35939,Gwen Stefani,2006-11-18,40,Wind It Up
35954,Fat Joe,2006-11-18,55,Make It Rain
35982,Plain White T's,2006-11-18,83,Hate (I Really Don't Like You)
35985,George Strait,2006-11-18,86,It Just Comes Natural
35989,Rodney Atkins,2006-11-18,90,Watching You
35991,Beyonce,2006-11-18,92,Upgrade U
35992,Chingy,2006-11-18,93,Dem Jeans
35993,Ruben Studdard,2006-11-18,94,Change Me
35995,Toby Keith,2006-11-18,96,Crash Here Tonight
35996,Hellogoodbye,2006-11-18,97,Here (In Your Arms)
35998,Kellie Pickler,2006-11-18,99,Red High Heels
35999,Toby Love,2006-11-18,100,Tengo Un Amor
36044,Ciara,2006-11-25,45,Promise
36076,The Pussycat Dolls,2006-11-25,77,Wait A Minute
36092,Nelly Furtado,2006-11-25,93,Say It Right
36093,Lloyd,2006-11-25,94,You
36096,Bowling For Soup,2006-11-25,97,High School Never Ends
36099,Alejandro Sanz,2006-11-25,100,A La Primera Persona
36145,The Game,2006-12-02,46,Let's Ride
36164,U2,2006-12-02,65,The Saints Are Coming
36184,Snoop Dogg,2006-12-02,85,That's That S***
36188,(+44),2006-12-02,89,When Your Heart Stops Beating
36190,Ludacris,2006-12-02,91,Runaway Love
36199,Young Jeezy,2006-12-02,100,I Luv It
36264,Daughtry,2006-12-09,65,It's Not Over
36278,Chris Cornell,2006-12-09,79,You Know My Name
36291,Red Hot Chili Peppers,2006-12-09,92,Snow ((Hey Oh))
36294,Rihanna,2006-12-09,95,Break It Off
36295,Aly,2006-12-09,96,Greatest Time Of Year
36296,Pitbull,2006-12-09,97,Ay Chico (Lengua Afuera)
36297,Jay-Z,2006-12-09,98,Kingdom Come
36321,Avril Lavigne,2006-12-16,22,Keep Holding On
36365,Incubus,2006-12-16,66,Anna-Molly
36377,Lil' Boosie,2006-12-16,78,Zoom
36380,Omarion,2006-12-16,81,Ice Box
36381,Chris Brown,2006-12-16,82,Poppin'
36383,RBD,2006-12-16,84,Ser O Parecer
36384,Ying Yang Twins,2006-12-16,85,Dangerous
36395,Ricky Martin,2006-12-16,96,Tu Recuerdo
36397,Three Days Grace,2006-12-16,98,Pain
36399,Craig Morgan,2006-12-16,100,Little Bit Of Life
36411,Eminem,2006-12-23,12,You Don't Know
36424,Snoop Dogg,2006-12-23,25,That's That
36453,The Killers,2006-12-23,54,A Great Big Sled
36463,Justin Timberlake,2006-12-23,64,What Goes Around...
36465,Jay-Z,2006-12-23,66,Lost One
36475,Nas,2006-12-23,76,Hip Hop Is Dead
36477,Sarah McLachlan,2006-12-23,78,River
36484,Blue October,2006-12-23,85,Into The Ocean
36487,T.I.,2006-12-23,88,Top Back
36489,Trace Adkins,2006-12-23,90,Ladies Love Country Boys
36491,Robin Thicke,2006-12-23,92,Lost Without U
36494,Keith Urban,2006-12-23,95,Stupid Boy
36495,Trent Tomlinson,2006-12-23,96,One Wing In The Fire
36499,Rich Boy,2006-12-23,100,Throw Some D's
36549,The Fray,2006-12-30,50,Happy Xmas (War Is Over)
36580,Fall Out Boy,2006-12-30,81,The Carpal Tunnel Of Love
36587,AFI,2006-12-30,88,Love Like Winter
36592,Gwen Stefani,2006-12-30,93,The Sweet Escape
36594,Josh Groban,2006-12-30,95,I'll Be Home For Christmas
36597,Regina Spektor,2006-12-30,98,Fidelity
36599,Baby Boy Da Prince,2006-12-30,100,The Way I Live
36694,Beyonce,2007-01-06,95,Listen
36696,Pretty Ricky,2007-01-06,97,On The Hotline
36785,Jason Michael Carroll,2007-01-13,86,Alyssa Lies
36788,Cartel,2007-01-13,89,Honestly
36793,Pink,2007-01-13,94,U + Ur Hand
36795,Jibbs,2007-01-13,96,King Kong
36797,Jennifer Hudson,2007-01-13,98,And I Am Telling You I'm Not Going
36820,Justin Timberlake,2007-01-20,21,What Goes Around...Comes Around
36884,Three 6 Mafia,2007-01-20,85,Doe Boy Fresh
36886,Gym Class Heroes,2007-01-20,87,Cupid's Chokehold
36898,Christina Aguilera,2007-01-20,99,Candyman
36968,Jordan Pruitt,2007-01-27,69,Jump To The Rhythm
36976,Ashley Tisdale,2007-01-27,77,He Said She Said
36991,Mike Jones,2007-01-27,92,Mr. Jones
36993,The Wreckers,2007-01-27,94,"My, Oh My"
36997,Fergie,2007-01-27,98,Glamorous
37001,Fall Out Boy,2007-02-03,2,"This Ain't A Scene, It's An Arms Race"
37013,Corbin Bleu,2007-02-03,14,Push It To The Limit
37049,Nickelback,2007-02-03,50,If Everyone Cared
37078,Akon,2007-02-03,79,Don't Matter
37085,Young Jeezy,2007-02-03,86,Go Getta
37086,Mims,2007-02-03,87,This Is Why I'm Hot
37088,Lumidee,2007-02-03,89,She's Like The Wind
37093,Diddy,2007-02-03,94,Last Night
37094,30 Seconds To Mars,2007-02-03,95,From Yesterday
37182,Lily Allen,2007-02-10,83,Smile
37185,The Shins,2007-02-10,86,Phantom Limb
37191,Brooks,2007-02-10,92,Hillbilly Deluxe
37192,My Chemical Romance,2007-02-10,93,Famous Last Words
37196,Good Charlotte,2007-02-10,97,The River
37197,Kenny Chesney,2007-02-10,98,Beer In Mexico
37199,Musiq Soulchild,2007-02-10,100,Buddy
37239,Jonas Brothers,2007-02-17,40,Year 3000
37247,Katharine McPhee,2007-02-17,48,Over It
37260,Modest Mouse,2007-02-17,61,Dashboard
37266,Vanessa Hudgens,2007-02-17,67,Say OK
37276,Jack Ingram,2007-02-17,77,Lips Of An Angel
37280,Mika,2007-02-17,81,Grace Kelly
37281,Norah Jones,2007-02-17,82,Thinking About You
37282,The Naked Brothers Band,2007-02-17,83,Crazy Car
37291,The Game,2007-02-17,92,Wouldn't Get Far
37293,Carrie Underwood,2007-02-17,94,Wasted
37295,Ashley Tisdale,2007-02-17,96,Be Good To Me
37296,Sugarland,2007-02-17,97,Settlin'
37297,Joe Nichols,2007-02-17,98,I'll Wait For You
37298,Martina McBride,2007-02-17,99,Anyway
37376,Jordan Pruitt,2007-02-24,77,Outside Looking In
37377,Sheryl Crow,2007-02-24,78,Not Fade Away
37386,Timbaland,2007-02-24,87,Give It To Me
37392,Yung Joc,2007-02-24,93,1st Time
37393,Unk,2007-02-24,94,2 Step
37399,Crime Mob,2007-02-24,100,Rock Yo Hips
37455,Corinne Bailey Rae,2007-03-03,56,Like A Star
37470,John Mayer,2007-03-03,71,Gravity
37472,Toby Keith,2007-03-03,73,High Maintenance Woman
37474,The Fratellis,2007-03-03,75,Flathead
37489,Bow Wow Or R. Kelly (,2007-03-03,90,I'm A Flirt
37490,The Killers,2007-03-03,91,Read My Mind
37499,Rascal Flatts,2007-03-03,100,Stand
37571,Paul Wall,2007-03-10,72,Break 'Em Off
37574,R. Kelly Or Bow Wow (,2007-03-10,75,I'm A Flirt
37583,T-Pain,2007-03-10,84,Buy U A Drank (Shawty Snappin')
37587,Marques Houston,2007-03-10,88,Circle
37589,AnnaSophia Robb,2007-03-10,90,Keep Your Mind Wide Open
37597,Huey,2007-03-10,98,Pop Lock And Drop It
37598,Dierks Bentley,2007-03-10,99,Long Trip Alone
37604,Avril Lavigne,2007-03-17,5,Girlfriend
37660,Elliott Yamin,2007-03-17,61,Movin' On
37673,Dixie Chicks,2007-03-17,74,The Neighbor
37675,Bow Wow,2007-03-17,76,Outta My System
37680,Ciara,2007-03-17,81,Like A Boy
37682,Daughtry,2007-03-17,83,Home
37683,Ne-Yo,2007-03-17,84,Because Of You
37688,Korn,2007-03-17,89,Freak On A Leash (Unplugged)
37690,The Fray,2007-03-17,91,Look After You
37694,Hinder,2007-03-17,95,Better Than Me
37695,Tim McGraw,2007-03-17,96,Last Dollar (Fly Away)
37768,Huey,2007-03-24,69,"Pop, Lock & Drop It"
37790,Billy Currington,2007-03-24,91,Good Directions
37792,Taylor Swift,2007-03-24,93,Teardrops On My Guitar
37794,Tank,2007-03-24,95,Please Don't Go
37841,Hilary Duff,2007-03-31,42,With Love
37867,Nine Inch Nails,2007-03-31,68,Survivalism
37875,Lloyd,2007-03-31,76,Get It Shawty
37889,Amy Winehouse,2007-03-31,90,You Know I'm No Good
37890,Amy Winehouse,2007-03-31,91,Rehab
37893,Beyonce,2007-03-31,94,Beautiful Liar
37895,Kelly Rowland,2007-03-31,96,Like This
37945,Michael Buble,2007-04-07,46,Everything
37966,Elliott Yamin,2007-04-07,67,Wait For You
37971,Big,2007-04-07,72,Lost In This Moment
37982,Joss Stone,2007-04-07,83,Tell Me 'Bout It
37994,Pink,2007-04-07,95,Who Knew
37996,Emerson Drive,2007-04-07,97,Moments
38039,Brad Paisley,2007-04-14,40,Ticks
38056,MIKA,2007-04-14,57,Grace Kelly
38074,DJ Khaled,2007-04-14,75,We Takin' Over
38077,Rob Thomas,2007-04-14,78,Little Wonders
38078,Plain White T's,2007-04-14,79,Hey There Delilah
