,artist,date,ranking,title
73583,Blake Shelton,2014-02-01,84,Doin' What She Likes
73592,Calvin Harris,2014-02-01,93,Thinking About You
73593,Cash Cash,2014-02-01,94,Take Me Home
73594,Thompson Square,2014-02-01,95,Everything I Shouldn't Be Thinking About
73598,Hillsong UNITED,2014-02-01,99,Oceans (Where Feet May Fail)
73659,Austin Mahone,2014-02-08,60,Mmm Yeah
73680,ScHoolboy Q,2014-02-08,81,Man Of The Year
73684,Enrique Iglesias,2014-02-08,85,El Perdedor
73687,Hunter Hayes,2014-02-08,88,Invisible
73690,Trey Songz,2014-02-08,91,Na Na
73695,The 1975,2014-02-08,96,Chocolate
73699,Rico Love,2014-02-08,100,They Don't Know
73744,Romeo Santos,2014-02-15,45,Odio
73759,Kacey Musgraves,2014-02-15,60,Follow Your Arrow
73773,Keith Urban,2014-02-15,74,Cop Car
73788,Eric Church,2014-02-15,89,A Man Who Was Gonna Die Young
73793,K. Michelle,2014-02-15,94,Can't Raise A Man
73799,Imagine Dragons,2014-02-15,100,On Top Of The World
73886,Jhene Aiko,2014-02-22,87,The Worst
73889,Christina Perri,2014-02-22,90,Human
73896,Brett Eldredge,2014-02-22,97,Beat Of The Music
73961,Tegan And Sara,2014-03-01,62,Everything Is AWESOME!!!
73962,Miranda Lambert,2014-03-01,63,Automatic
73974,Young Thug,2014-03-01,75,Stoner
73979,Buck 22,2014-03-01,80,Achy Breaky 2
73987,Mariah Carey,2014-03-01,88,You're Mine (Eternal)
73995,MKTO,2014-03-01,96,Classic
73999,Ellie Goulding,2014-03-01,100,Explosions
74087,Lorde,2014-03-08,88,Glory And Gore
74097,Naughty Boy,2014-03-08,98,La La La
74098,U2,2014-03-08,99,Ordinary Love
74099,Justin Moore,2014-03-08,100,Lettin' The Night Roll
74154,The Chainsmokers,2014-03-15,55,#SELFIE
74164,Justin Timberlake,2014-03-15,65,Not A Bad Thing
74188,Pitbull,2014-03-15,89,Wild Wild Love
74192,Fitz And The Tantrums,2014-03-15,93,The Walker
74195,Paramore,2014-03-15,96,Ain't It Fun
74199,Neon Trees,2014-03-15,100,Sleeping With A Friend
74223,Coldplay,2014-03-22,24,Magic
74257,Phillip Phillips,2014-03-22,58,Raging Fire
74272,Young Money,2014-03-22,73,Trophies
74277,Rick Ross,2014-03-22,78,Sanctified
74285,Rick Ross,2014-03-22,86,The Devil Is A Lie
74287,Iggy Azalea,2014-03-22,88,Fancy
74293,Wisin,2014-03-22,94,Adrenalina
74308,Soko,2014-03-29,9,We Might Be Dead By Tomorrow
74348,Kristen Bell,2014-03-29,49,Love Is An Open Door
74377,YG,2014-03-29,78,Who Do You Love?
74380,Luke Bryan,2014-03-29,81,Play It Again
74385,Eminem,2014-03-29,86,Headlights
74388,Sara Evans,2014-03-29,89,Slow Me Down
74390,Ty Dolla $ign,2014-03-29,91,Or Nah
74396,Tiesto,2014-03-29,97,Red Lights
74397,Jennifer Lopez,2014-03-29,98,I Luh Ya Papi
74398,Future,2014-03-29,99,Move That Doh
74399,Disclosure,2014-03-29,100,Latch
74468,Calvin Harris,2014-04-05,69,Summer
74495,Tim McGraw,2014-04-05,96,Lookin' For That Girl
74497,Ellie Goulding,2014-04-05,98,Beating Heart
74557,Shakira,2014-04-12,58,Empire
74575,Lady Gaga,2014-04-12,76,G.U.Y.
74576,The Black Keys,2014-04-12,77,Fever
74586,Rixton,2014-04-12,87,Me And My Broken Heart
74588,B.o.B,2014-04-12,89,John Doe
74593,Jake Owen,2014-04-12,94,Beachin'
74597,Tyler Farr,2014-04-12,98,Whiskey In My Water
74659,5 Seconds Of Summer,2014-04-19,60,She Looks So Perfect
74667,Sam Smith,2014-04-19,68,Stay With Me
74697,KONGOS,2014-04-19,98,Come With Me Now
74714,Ed Sheeran,2014-04-26,15,Sing
74787,Pitbull,2014-04-26,88,We Are One (Ole Ola) [The 2014 FIFA World Cup Official Song]
74788,KCamp,2014-04-26,89,Cut Her Off
74790,Katy Perry,2014-04-26,91,Birthday
74794,Bastille,2014-04-26,95,Bad Blood
74795,will.i.am,2014-04-26,96,Feelin' Myself
74797,Ingrid Michaelson,2014-04-26,98,Girls Chase Boys
74816,Lana Del Rey,2014-05-03,17,West Coast
74867,One Direction,2014-05-03,68,You & I
74880,OneRepublic,2014-05-03,81,Love Runs Out
74883,Coldplay,2014-05-03,84,Midnight
74888,Lee Brice,2014-05-03,89,I Don't Dance
74890,Nico,2014-05-03,91,Am I Wrong
74891,Wiz Khalifa,2014-05-03,92,We Dem Boyz
74893,Dustin Lynch,2014-05-03,94,Where It's At
74974,Avril Lavigne,2014-05-10,75,Hello Kitty
74991,Josh Kaufman,2014-05-10,92,Stay With Me
74993,Chris Young,2014-05-10,94,Who I Am With You
74995,Billy Currington,2014-05-10,96,We Are Tonight
74996,MAGIC!,2014-05-10,97,Rude
74997,Joe Nichols,2014-05-10,98,Yeah
74998,Craig Morgan,2014-05-10,99,Wake Up Lovin' You
74999,Future,2014-05-10,100,I Won
75002,Ariana Grande,2014-05-17,3,Problem
75019,Michael Jackson,2014-05-17,20,Love Never Felt So Good
75023,Coldplay,2014-05-17,24,A Sky Full Of Stars
75067,Jason Derulo,2014-05-17,68,Wiggle
75073,Christina Grimmie,2014-05-17,74,"Hold On, We're Going Home"
75080,Enrique Iglesias,2014-05-17,81,Bailando
75086,Brantley Gilbert,2014-05-17,87,My Baby's Guns N' Roses
75087,Iggy Azalea,2014-05-17,88,Work
75096,Blake Shelton,2014-05-17,97,My Eyes
75098,Craig Campbell,2014-05-17,99,Keep Them Kisses Comin'
75099,Katy Tiz,2014-05-17,100,The Big Bang
75169,Usher,2014-05-24,70,Good Kisser
75170,Josh Kaufman,2014-05-24,71,I Can't Make You Love Me
75174,Sia,2014-05-24,75,Chandelier
75178,Christina Grimmie,2014-05-24,79,How To Love
75180,Sara Bareilles,2014-05-24,81,I Choose You
75181,Pharrell,2014-05-24,82,Come Get It Bae
75187,Brad Paisley,2014-05-24,88,River Bank
75188,Tinashe,2014-05-24,89,2 On
75189,Brantley Gilbert,2014-05-24,90,17 Again
75246,5 Seconds Of Summer,2014-05-31,47,Don't Stop
75285,Dustin Lynch,2014-05-31,86,"Where It's At (Yep, Yep)"
75286,Ed Sheeran,2014-05-31,87,One
75290,Dierks Bentley,2014-05-31,91,Drunk On A Plane
75291,Kid Ink,2014-05-31,92,Main Chick
75293,The Band Perry,2014-05-31,94,Chainsaw
75297,Jake Worthington,2014-05-31,98,Heaven
75313,Michael Jackson,2014-06-07,14,Billie Jean
75338,Miranda Lambert Duet With Carrie Underwood,2014-06-07,39,Somethin' Bad
75344,Michael Jackson,2014-06-07,45,Slave To The Rhythm
75346,Nicki Minaj,2014-06-07,47,Pills N Potions
75365,Christina Grimmie,2014-06-07,66,Somebody That I Used To Know
75373,Christina Grimmie,2014-06-07,74,Can't Help Falling In Love
75377,Lady Antebellum,2014-06-07,78,Bartender
75391,Sam Smith,2014-06-07,92,Leave Your Lover
75394,Shakira,2014-06-07,95,Dare (La La La)
75433,5 Seconds Of Summer,2014-06-14,34,Good Girls
75435,Lil Wayne,2014-06-14,36,Believe Me
75465,Tove Lo,2014-06-14,66,Habits (Stay High)
75478,Lana Del Rey,2014-06-14,79,Shades Of Cool
75486,Jason Derulo,2014-06-14,87,Trumpets
75489,John Mayer,2014-06-14,90,XO
75495,George Strait,2014-06-14,96,I Got A Car
75498,Pharrell Williams,2014-06-14,99,Come Get It Bae
75499,Tim McGraw,2014-06-14,100,Meanwhile Back At Mama's
75514,Florida Georgia Line Ft. Jason Derulo,2014-06-21,15,This Is How We Roll
75561,Charli XCX,2014-06-21,62,Boom Clap
75568,Sam Smith,2014-06-21,69,I'm Not The Only One
75569,Lana Del Rey,2014-06-21,70,Ultraviolence
75586,Little Big Town,2014-06-21,87,Day Drinking
75587,Becky G,2014-06-21,88,Shower
75588,ScHoolboy Q,2014-06-21,89,Studio
75594,Tiesto,2014-06-21,95,Wasted
75597,Eric Paslay,2014-06-21,98,Song About A Girl
75598,AJR,2014-06-21,99,I'm Ready
75625,PSY,2014-06-28,26,Hangover
75645,Ed Sheeran,2014-06-28,46,Don't
75694,Brantley Gilbert,2014-06-28,95,Small Town Throwdown
75696,Clean Bandit,2014-06-28,97,Rather Be
75698,Cole Swindell,2014-06-28,99,Hope You Get Lonely Tonight
75699,Jamie N Commons,2014-06-28,100,Jungle
75713,Maroon 5,2014-07-05,14,Maps
75727,5 Seconds Of Summer,2014-07-05,28,Kiss Me Kiss Me
75736,Ed Sheeran,2014-07-05,37,Afire Love
75757,T.I.,2014-07-05,58,No Mediocre
75781,Kenny Chesney,2014-07-05,82,American Kids
75786,Jennifer Lopez,2014-07-05,87,First Love
75823,Shawn Mendes,2014-07-12,24,Life Of The Party
75881,Robin Thicke,2014-07-12,82,Get Her Back
75888,Jeremih,2014-07-12,89,Don't Tell 'Em
75891,Vance Joy,2014-07-12,92,Riptide
75897,Sam Hunt,2014-07-12,98,Leave The Night On
75899,Ca$h Out,2014-07-12,100,She Twerkin
75914,Ariana Grande,2014-07-19,15,Break Free
75915,5 Seconds Of Summer,2014-07-19,16,Amnesia
75983,Trey Songz,2014-07-19,84,Foreign
75991,Chris Brown,2014-07-19,92,New Flame
75993,Busta Rhymes,2014-07-19,94,Calm Down
75996,Iggy Azalea,2014-07-19,97,Black Widow
75999,Afrojack,2014-07-19,100,Ten Feet Tall
76010,Florida Georgia Line,2014-07-26,11,Dirt
76042,Fifth Harmony,2014-07-26,43,Bo$$
76065,John Legend,2014-07-26,66,You & I (Nobody In The World)
76068,Colbie Caillat,2014-07-26,69,Try
76083,Meghan Trainor,2014-07-26,84,All About That Bass
76086,Echosmith,2014-07-26,87,Cool Kids
76094,Migos,2014-07-26,95,Fight Night
76098,Eli Young Band,2014-07-26,99,Dust
76099,Frankie Ballard,2014-07-26,100,Sunshine & Whiskey
76123,5 Seconds Of Summer,2014-08-02,24,Everything I Didn't Say
76138,Weird Al Yankovic,2014-08-02,39,Word Crimes
76187,Luke Bryan,2014-08-02,88,Roller Coaster
76188,Rich Gang,2014-08-02,89,Lifestyle
76196,Kiesza,2014-08-02,97,Hideaway
76211,Jason Aldean,2014-08-09,12,Burnin' It Down
76262,Drake,2014-08-09,63,0 To 100 / The Catch Up
76290,"""Weird Al"" Yankovic",2014-08-09,91,Word Crimes
76291,Troye Sivan,2014-08-09,92,Happy Little Pill
76294,Milky Chance,2014-08-09,95,Stolen Dance
76305,Jessie J,2014-08-16,6,Bang Bang
76344,Maroon 5,2014-08-16,45,It Was Always You
76370,Maddie,2014-08-16,71,Girl In A Country Song
76378,Hilary Duff,2014-08-16,79,Chasing The Sun
76387,Katy Perry,2014-08-16,88,This Is How We Do
76395,Bobby Shmurda,2014-08-16,96,Hot Boy
76397,Rae Sremmurd,2014-08-16,98,No Flex Zone!!
76398,Rita Ora,2014-08-16,99,I Will Never Let You Down
76418,Nicki Minaj,2014-08-23,19,Anaconda
76486,Jack,2014-08-23,87,Wild Life
76492,Pitbull,2014-08-23,93,Fireball
76493,Rae Sremmurd,2014-08-23,94,No Flex Zone
76495,Eric Church,2014-08-23,96,Cold One
76498,T.I.,2014-08-23,99,About The Money
76548,Ariana Grande,2014-08-30,49,Best Mistake
76583,Juicy J,2014-08-30,84,Shell Shocked
76593,Tyga,2014-08-30,94,Hookah
76595,Hozier,2014-08-30,96,Take Me To Church
76599,The Swon Brothers,2014-08-30,100,Later On
76600,Taylor Swift,2014-09-06,1,Shake It Off
76680,Blake Shelton,2014-09-06,81,Neon Light
76685,Maroon 5,2014-09-06,86,Animals
76687,Mr. Probz,2014-09-06,88,Waves
76695,Steve Aoki,2014-09-06,96,Delirious (Boneless)
76698,Rich Homie Quan,2014-09-06,99,Walk Thru
76721,Eminem,2014-09-13,22,Guts Over Fear
76781,Beyonce,2014-09-13,82,***Flawless
76788,Usher,2014-09-13,89,She Came To Give It To You
76790,Keith Urban,2014-09-13,91,Somewhere In My Car
76796,TeeFLii,2014-09-13,97,24 Hours
76870,Jason Aldean,2014-09-20,71,Sweet Little Somethin'
76884,Jeezy,2014-09-20,85,Seen It All
76891,Mary Lambert,2014-09-20,92,Secrets
76894,Trey Songz,2014-09-20,95,"Touchin, Lovin"
76897,DJ Khaled,2014-09-20,98,Hold You Down
76899,Big,2014-09-20,100,Look At You
76921,Fall Out Boy,2014-09-27,22,Centuries
76930,Calvin Harris,2014-09-27,31,Blame
76975,Jason Aldean,2014-09-27,76,Two Night Town
76977,Nick Jonas,2014-09-27,78,Jealous
76990,Train,2014-09-27,91,Angel In Blue Jeans
76991,Lil Jon,2014-09-27,92,Bend Ova
76993,Meghan Trainor,2014-09-27,94,Dear Future Husband
77017,Jennifer Lopez,2014-10-04,18,Booty
77062,Jason Aldean,2014-10-04,63,Gonna Know We Were Here
77072,August Alsina,2014-10-04,73,No Love
77082,Florida Georgia Line,2014-10-04,83,Sun Daze
77087,The Script,2014-10-04,88,Superheroes
77097,Chris Brown,2014-10-04,98,X
77098,Wiz Khalifa,2014-10-04,99,You And Your Friends
77138,Kendrick Lamar,2014-10-11,39,i
77152,Jason Aldean,2014-10-11,53,Tonight Looks Good On You
77169,Big Sean,2014-10-11,70,I Don't F**k With You
77175,Florida Georgia Line,2014-10-11,76,Anything Goes
77176,Rae Sremmurd,2014-10-11,77,No Type
77189,I LOVE MAKONNEN,2014-10-11,90,Tuesday
77191,Migos,2014-10-11,92,Handsome And Wealthy
77195,Scotty McCreery,2014-10-11,96,Feelin' It
77197,Parmalee,2014-10-11,98,Close Your Eyes
77198,alt-J,2014-10-11,99,Left Hand Free
77212,One Direction,2014-10-18,13,Steal My Girl
77223,Carrie Underwood,2014-10-18,24,Something In The Water
77260,Jason Aldean,2014-10-18,61,Just Gettin' Started
77268,Florida Georgia Line,2014-10-18,69,Bumpin' The Night
77273,Lorde,2014-10-18,74,Yellow Flicker Beat
77288,Alesso,2014-10-18,89,Heroes (We Could Be)
77293,OG Maco,2014-10-18,94,U Guessed It
77296,Tim McGraw,2014-10-18,97,Shotgun Rider
77325,Jimmy Fallon,2014-10-25,26,EW!
77361,Florida Georgia Line,2014-10-25,62,Sippin' On Fire
77368,Ed Sheeran,2014-10-25,69,Thinking Out Loud
77377,Avicii,2014-10-25,78,The Days
77378,Ariana Grande,2014-10-25,79,Love Me Harder
77384,Brad Paisley,2014-10-25,85,Perfect Storm
77396,Fergie,2014-10-25,97,L.A.LOVE (la la)
77397,Yo Gotti,2014-10-25,98,Errrbody
77399,Kid Ink,2014-10-25,100,Body Language
77417,Taylor Swift,2014-11-01,18,Out Of The Woods
77481,Nico,2014-11-01,82,In Your Arms
77485,Jessie J,2014-11-01,86,Burnin' Up
77489,Glen Campbell,2014-11-01,90,I'm Not Gonna Miss You
77495,Bobby Shmurda,2014-11-01,96,Bobby Bitch
77496,The Weeknd,2014-11-01,97,Often
77498,Lee Brice,2014-11-01,99,Drinking Class
77545,Gwen Stefani,2014-11-08,46,Baby Don't Lie
77547,Taylor Swift,2014-11-08,48,Welcome To New York
77566,DeJ Loaf,2014-11-08,67,Try Me
77567,Calvin Harris,2014-11-08,68,Outside
77583,Flo Rida,2014-11-08,84,G.D.F.R.
77589,Eric Church,2014-11-08,90,Talladega
77591,Iggy Azalea,2014-11-08,92,Beg For It
77592,Meghan Trainor,2014-11-08,93,Lips Are Movin
77595,David Guetta,2014-11-08,96,Dangerous
77596,Snootie Wild,2014-11-08,97,Made Me
77597,RaeLynn,2014-11-08,98,God Made Girls
77617,Taylor Swift,2014-11-15,18,Blank Space
77652,Imagine Dragons,2014-11-15,53,I Bet My Life
77653,Nicki Minaj,2014-11-15,54,Only
77659,Taylor Swift,2014-11-15,60,Style
77670,OK Go,2014-11-15,71,I Won't Let You Down
77674,Ella Henderson,2014-11-15,75,Ghost
77675,Taylor Swift,2014-11-15,76,Wildest Dreams
77679,Taylor Swift,2014-11-15,80,Bad Blood
77699,Kenny Chesney,2014-11-15,100,Til It's Gone
77724,Selena Gomez,2014-11-22,25,The Heart Wants What It Wants
77776,One Direction,2014-11-22,77,Ready To Run
77791,Shawn Mendes,2014-11-22,92,Something Big
77794,Brett Eldredge,2014-11-22,95,Mean To Me
77796,Darius Rucker,2014-11-22,97,Homegrown Honey
77797,Walk The Moon,2014-11-22,98,Shut Up + Dance
77864,Mark Ronson,2014-11-29,65,Uptown Funk!
77886,One Direction,2014-11-29,87,18
77887,One Direction,2014-11-29,88,Where Do Broken Hearts Go
77897,WALK THE MOON,2014-11-29,98,Shut Up And Dance
77898,Thomas Rhett,2014-11-29,99,Make Me Wanna
77899,Ne-Yo,2014-11-29,100,She Knows
77925,Pentatonix,2014-12-06,26,"Mary, Did You Know?"
77954,One Direction,2014-12-06,55,Night Changes
77962,Band Aid 30,2014-12-06,63,Do They Know It's Christmas? (2014)
77969,Nicki Minaj Featruing Skylar Grey,2014-12-06,70,Bed Of Lies
77976,O.T. Genasis,2014-12-06,77,CoCo
77977,Idina Menzel Duet With Michael Buble,2014-12-06,78,Baby It's Cold Outside
77991,Matt McAndrew,2014-12-06,92,Take Me To Church
77994,Usher,2014-12-06,95,I Don't Mind
77998,One Direction,2014-12-06,99,Stockholm Syndrome
78011,James Newton Howard,2014-12-13,12,The Hanging Tree
78017,Beyonce,2014-12-13,18,7/11
78064,Ariana Grande,2014-12-13,65,Santa Tell Me
78070,OneRepublic,2014-12-13,71,I Lived
78083,Craig Wayne Boyd,2014-12-13,84,I Walk The Line
78088,Luke Bryan,2014-12-13,89,I See You
78092,Fifth Harmony,2014-12-13,93,Sledgehammer
78093,Pitbull,2014-12-13,94,Time Of Our Lives
78133,Ed Sheeran,2014-12-20,34,Make It Rain
78139,Matt McAndrew,2014-12-20,40,The Blower's Daughter
78186,Lillywood,2014-12-20,87,Prayer In C
78189,Sheppard,2014-12-20,90,Geronimo
78194,Blake Shelton,2014-12-20,95,Lonely Tonight
78197,Randy Houser,2014-12-20,98,Like A Cowboy
78199,Taylor John Williams,2014-12-20,100,Royals
78258,Craig Wayne Boyd,2014-12-27,59,The Old Rugged Cross
78272,J. Cole,2014-12-27,73,Wet Dreamz
78280,Matt McAndrew,2014-12-27,81,Make It Rain
78289,Sam Smith,2014-12-27,90,Have Yourself A Merry Little Christmas
78292,The White Buffalo,2014-12-27,93,Come Join The Murder
78294,J. Cole,2014-12-27,95,No Role Modelz
78297,Chris Jamison,2014-12-27,98,When I Was Your Man
78299,Charli XCX,2014-12-27,100,Break The Rules
